vv,vh,dem,pwater,label,water_percent
data\chips\VV\671_01.tif,data\chips\VH\671_01.tif,data\dem\671_01.tif,data\pwater\671_01.tif,data\labels\671_01.tif,1.21612548828125
data\chips\VV\671_10.tif,data\chips\VH\671_10.tif,data\dem\671_10.tif,data\pwater\671_10.tif,data\labels\671_10.tif,0.0
data\chips\VV\671_11.tif,data\chips\VH\671_11.tif,data\dem\671_11.tif,data\pwater\671_11.tif,data\labels\671_11.tif,1.74102783203125
data\chips\VV\672_00.tif,data\chips\VH\672_00.tif,data\dem\672_00.tif,data\pwater\672_00.tif,data\labels\672_00.tif,0.0
data\chips\VV\672_01.tif,data\chips\VH\672_01.tif,data\dem\672_01.tif,data\pwater\672_01.tif,data\labels\672_01.tif,0.1373291015625
data\chips\VV\672_10.tif,data\chips\VH\672_10.tif,data\dem\672_10.tif,data\pwater\672_10.tif,data\labels\672_10.tif,0.0
data\chips\VV\672_11.tif,data\chips\VH\672_11.tif,data\dem\672_11.tif,data\pwater\672_11.tif,data\labels\672_11.tif,0.32196044921875
data\chips\VV\673_00.tif,data\chips\VH\673_00.tif,data\dem\673_00.tif,data\pwater\673_00.tif,data\labels\673_00.tif,0.9368896484375
data\chips\VV\673_01.tif,data\chips\VH\673_01.tif,data\dem\673_01.tif,data\pwater\673_01.tif,data\labels\673_01.tif,0.24261474609375
data\chips\VV\673_10.tif,data\chips\VH\673_10.tif,data\dem\673_10.tif,data\pwater\673_10.tif,data\labels\673_10.tif,0.21820068359375
data\chips\VV\673_11.tif,data\chips\VH\673_11.tif,data\dem\673_11.tif,data\pwater\673_11.tif,data\labels\673_11.tif,3.22113037109375
data\chips\VV\674_00.tif,data\chips\VH\674_00.tif,data\dem\674_00.tif,data\pwater\674_00.tif,data\labels\674_00.tif,43.51959228515625
data\chips\VV\674_01.tif,data\chips\VH\674_01.tif,data\dem\674_01.tif,data\pwater\674_01.tif,data\labels\674_01.tif,36.12213134765625
data\chips\VV\674_10.tif,data\chips\VH\674_10.tif,data\dem\674_10.tif,data\pwater\674_10.tif,data\labels\674_10.tif,44.44122314453125
data\chips\VV\674_11.tif,data\chips\VH\674_11.tif,data\dem\674_11.tif,data\pwater\674_11.tif,data\labels\674_11.tif,48.56414794921875
data\chips\VV\675_00.tif,data\chips\VH\675_00.tif,data\dem\675_00.tif,data\pwater\675_00.tif,data\labels\675_00.tif,6.94122314453125
data\chips\VV\675_01.tif,data\chips\VH\675_01.tif,data\dem\675_01.tif,data\pwater\675_01.tif,data\labels\675_01.tif,7.59124755859375
data\chips\VV\675_10.tif,data\chips\VH\675_10.tif,data\dem\675_10.tif,data\pwater\675_10.tif,data\labels\675_10.tif,0.1373291015625
data\chips\VV\675_11.tif,data\chips\VH\675_11.tif,data\dem\675_11.tif,data\pwater\675_11.tif,data\labels\675_11.tif,0.0
data\chips\VV\676_00.tif,data\chips\VH\676_00.tif,data\dem\676_00.tif,data\pwater\676_00.tif,data\labels\676_00.tif,1.47705078125
data\chips\VV\676_01.tif,data\chips\VH\676_01.tif,data\dem\676_01.tif,data\pwater\676_01.tif,data\labels\676_01.tif,0.164794921875
data\chips\VV\676_10.tif,data\chips\VH\676_10.tif,data\dem\676_10.tif,data\pwater\676_10.tif,data\labels\676_10.tif,0.42724609375
data\chips\VV\676_11.tif,data\chips\VH\676_11.tif,data\dem\676_11.tif,data\pwater\676_11.tif,data\labels\676_11.tif,0.0
data\chips\VV\677_00.tif,data\chips\VH\677_00.tif,data\dem\677_00.tif,data\pwater\677_00.tif,data\labels\677_00.tif,73.90289306640625
data\chips\VV\677_01.tif,data\chips\VH\677_01.tif,data\dem\677_01.tif,data\pwater\677_01.tif,data\labels\677_01.tif,11.9354248046875
data\chips\VV\677_10.tif,data\chips\VH\677_10.tif,data\dem\677_10.tif,data\pwater\677_10.tif,data\labels\677_10.tif,88.59710693359375
data\chips\VV\677_11.tif,data\chips\VH\677_11.tif,data\dem\677_11.tif,data\pwater\677_11.tif,data\labels\677_11.tif,27.76031494140625
data\chips\VV\678_00.tif,data\chips\VH\678_00.tif,data\dem\678_00.tif,data\pwater\678_00.tif,data\labels\678_00.tif,0.0
data\chips\VV\678_01.tif,data\chips\VH\678_01.tif,data\dem\678_01.tif,data\pwater\678_01.tif,data\labels\678_01.tif,9.2010498046875
data\chips\VV\678_10.tif,data\chips\VH\678_10.tif,data\dem\678_10.tif,data\pwater\678_10.tif,data\labels\678_10.tif,0.0
data\chips\VV\678_11.tif,data\chips\VH\678_11.tif,data\dem\678_11.tif,data\pwater\678_11.tif,data\labels\678_11.tif,0.0
data\chips\VV\679_00.tif,data\chips\VH\679_00.tif,data\dem\679_00.tif,data\pwater\679_00.tif,data\labels\679_00.tif,0.0
data\chips\VV\679_01.tif,data\chips\VH\679_01.tif,data\dem\679_01.tif,data\pwater\679_01.tif,data\labels\679_01.tif,0.02593994140625
data\chips\VV\679_10.tif,data\chips\VH\679_10.tif,data\dem\679_10.tif,data\pwater\679_10.tif,data\labels\679_10.tif,0.29754638671875
data\chips\VV\679_11.tif,data\chips\VH\679_11.tif,data\dem\679_11.tif,data\pwater\679_11.tif,data\labels\679_11.tif,0.0
data\chips\VV\680_00.tif,data\chips\VH\680_00.tif,data\dem\680_00.tif,data\pwater\680_00.tif,data\labels\680_00.tif,0.0
data\chips\VV\680_01.tif,data\chips\VH\680_01.tif,data\dem\680_01.tif,data\pwater\680_01.tif,data\labels\680_01.tif,0.00152587890625
data\chips\VV\680_10.tif,data\chips\VH\680_10.tif,data\dem\680_10.tif,data\pwater\680_10.tif,data\labels\680_10.tif,0.0762939453125
data\chips\VV\680_11.tif,data\chips\VH\680_11.tif,data\dem\680_11.tif,data\pwater\680_11.tif,data\labels\680_11.tif,0.0091552734375
data\chips\VV\681_00.tif,data\chips\VH\681_00.tif,data\dem\681_00.tif,data\pwater\681_00.tif,data\labels\681_00.tif,0.23193359375
data\chips\VV\681_01.tif,data\chips\VH\681_01.tif,data\dem\681_01.tif,data\pwater\681_01.tif,data\labels\681_01.tif,1.177978515625
data\chips\VV\681_10.tif,data\chips\VH\681_10.tif,data\dem\681_10.tif,data\pwater\681_10.tif,data\labels\681_10.tif,1.12457275390625
data\chips\VV\681_11.tif,data\chips\VH\681_11.tif,data\dem\681_11.tif,data\pwater\681_11.tif,data\labels\681_11.tif,0.0
data\chips\VV\682_00.tif,data\chips\VH\682_00.tif,data\dem\682_00.tif,data\pwater\682_00.tif,data\labels\682_00.tif,0.55999755859375
data\chips\VV\682_01.tif,data\chips\VH\682_01.tif,data\dem\682_01.tif,data\pwater\682_01.tif,data\labels\682_01.tif,0.0
data\chips\VV\682_10.tif,data\chips\VH\682_10.tif,data\dem\682_10.tif,data\pwater\682_10.tif,data\labels\682_10.tif,0.14190673828125
data\chips\VV\682_11.tif,data\chips\VH\682_11.tif,data\dem\682_11.tif,data\pwater\682_11.tif,data\labels\682_11.tif,0.0
data\chips\VV\683_00.tif,data\chips\VH\683_00.tif,data\dem\683_00.tif,data\pwater\683_00.tif,data\labels\683_00.tif,0.0
data\chips\VV\683_01.tif,data\chips\VH\683_01.tif,data\dem\683_01.tif,data\pwater\683_01.tif,data\labels\683_01.tif,0.0
data\chips\VV\683_10.tif,data\chips\VH\683_10.tif,data\dem\683_10.tif,data\pwater\683_10.tif,data\labels\683_10.tif,0.92315673828125
data\chips\VV\683_11.tif,data\chips\VH\683_11.tif,data\dem\683_11.tif,data\pwater\683_11.tif,data\labels\683_11.tif,0.0
data\chips\VV\684_00.tif,data\chips\VH\684_00.tif,data\dem\684_00.tif,data\pwater\684_00.tif,data\labels\684_00.tif,0.0
data\chips\VV\684_01.tif,data\chips\VH\684_01.tif,data\dem\684_01.tif,data\pwater\684_01.tif,data\labels\684_01.tif,0.07476806640625
data\chips\VV\684_10.tif,data\chips\VH\684_10.tif,data\dem\684_10.tif,data\pwater\684_10.tif,data\labels\684_10.tif,1.82647705078125
data\chips\VV\684_11.tif,data\chips\VH\684_11.tif,data\dem\684_11.tif,data\pwater\684_11.tif,data\labels\684_11.tif,1.51214599609375
data\chips\VV\685_00.tif,data\chips\VH\685_00.tif,data\dem\685_00.tif,data\pwater\685_00.tif,data\labels\685_00.tif,52.76336669921875
data\chips\VV\685_01.tif,data\chips\VH\685_01.tif,data\dem\685_01.tif,data\pwater\685_01.tif,data\labels\685_01.tif,29.23736572265625
data\chips\VV\685_10.tif,data\chips\VH\685_10.tif,data\dem\685_10.tif,data\pwater\685_10.tif,data\labels\685_10.tif,3.88946533203125
data\chips\VV\685_11.tif,data\chips\VH\685_11.tif,data\dem\685_11.tif,data\pwater\685_11.tif,data\labels\685_11.tif,2.0477294921875
data\chips\VV\686_00.tif,data\chips\VH\686_00.tif,data\dem\686_00.tif,data\pwater\686_00.tif,data\labels\686_00.tif,0.0
data\chips\VV\686_01.tif,data\chips\VH\686_01.tif,data\dem\686_01.tif,data\pwater\686_01.tif,data\labels\686_01.tif,0.0
data\chips\VV\686_10.tif,data\chips\VH\686_10.tif,data\dem\686_10.tif,data\pwater\686_10.tif,data\labels\686_10.tif,0.0
data\chips\VV\686_11.tif,data\chips\VH\686_11.tif,data\dem\686_11.tif,data\pwater\686_11.tif,data\labels\686_11.tif,0.0
data\chips\VV\687_00.tif,data\chips\VH\687_00.tif,data\dem\687_00.tif,data\pwater\687_00.tif,data\labels\687_00.tif,0.0
data\chips\VV\687_01.tif,data\chips\VH\687_01.tif,data\dem\687_01.tif,data\pwater\687_01.tif,data\labels\687_01.tif,0.0
data\chips\VV\687_10.tif,data\chips\VH\687_10.tif,data\dem\687_10.tif,data\pwater\687_10.tif,data\labels\687_10.tif,0.0
data\chips\VV\687_11.tif,data\chips\VH\687_11.tif,data\dem\687_11.tif,data\pwater\687_11.tif,data\labels\687_11.tif,0.0
data\chips\VV\688_00.tif,data\chips\VH\688_00.tif,data\dem\688_00.tif,data\pwater\688_00.tif,data\labels\688_00.tif,0.0
data\chips\VV\688_01.tif,data\chips\VH\688_01.tif,data\dem\688_01.tif,data\pwater\688_01.tif,data\labels\688_01.tif,0.54931640625
data\chips\VV\688_10.tif,data\chips\VH\688_10.tif,data\dem\688_10.tif,data\pwater\688_10.tif,data\labels\688_10.tif,1.202392578125
data\chips\VV\688_11.tif,data\chips\VH\688_11.tif,data\dem\688_11.tif,data\pwater\688_11.tif,data\labels\688_11.tif,0.0
data\chips\VV\689_00.tif,data\chips\VH\689_00.tif,data\dem\689_00.tif,data\pwater\689_00.tif,data\labels\689_00.tif,0.0
data\chips\VV\689_01.tif,data\chips\VH\689_01.tif,data\dem\689_01.tif,data\pwater\689_01.tif,data\labels\689_01.tif,0.0
data\chips\VV\689_10.tif,data\chips\VH\689_10.tif,data\dem\689_10.tif,data\pwater\689_10.tif,data\labels\689_10.tif,0.0
data\chips\VV\689_11.tif,data\chips\VH\689_11.tif,data\dem\689_11.tif,data\pwater\689_11.tif,data\labels\689_11.tif,0.0
data\chips\VV\690_00.tif,data\chips\VH\690_00.tif,data\dem\690_00.tif,data\pwater\690_00.tif,data\labels\690_00.tif,0.09613037109375
data\chips\VV\690_01.tif,data\chips\VH\690_01.tif,data\dem\690_01.tif,data\pwater\690_01.tif,data\labels\690_01.tif,0.048828125
data\chips\VV\690_10.tif,data\chips\VH\690_10.tif,data\dem\690_10.tif,data\pwater\690_10.tif,data\labels\690_10.tif,0.0
data\chips\VV\690_11.tif,data\chips\VH\690_11.tif,data\dem\690_11.tif,data\pwater\690_11.tif,data\labels\690_11.tif,0.30364990234375
data\chips\VV\691_00.tif,data\chips\VH\691_00.tif,data\dem\691_00.tif,data\pwater\691_00.tif,data\labels\691_00.tif,0.0
data\chips\VV\691_01.tif,data\chips\VH\691_01.tif,data\dem\691_01.tif,data\pwater\691_01.tif,data\labels\691_01.tif,0.0
data\chips\VV\691_10.tif,data\chips\VH\691_10.tif,data\dem\691_10.tif,data\pwater\691_10.tif,data\labels\691_10.tif,0.0
data\chips\VV\691_11.tif,data\chips\VH\691_11.tif,data\dem\691_11.tif,data\pwater\691_11.tif,data\labels\691_11.tif,0.0
data\chips\VV\692_00.tif,data\chips\VH\692_00.tif,data\dem\692_00.tif,data\pwater\692_00.tif,data\labels\692_00.tif,0.0
data\chips\VV\692_01.tif,data\chips\VH\692_01.tif,data\dem\692_01.tif,data\pwater\692_01.tif,data\labels\692_01.tif,0.0
data\chips\VV\692_10.tif,data\chips\VH\692_10.tif,data\dem\692_10.tif,data\pwater\692_10.tif,data\labels\692_10.tif,0.0
data\chips\VV\692_11.tif,data\chips\VH\692_11.tif,data\dem\692_11.tif,data\pwater\692_11.tif,data\labels\692_11.tif,0.0
data\chips\VV\693_00.tif,data\chips\VH\693_00.tif,data\dem\693_00.tif,data\pwater\693_00.tif,data\labels\693_00.tif,2.1453857421875
data\chips\VV\693_01.tif,data\chips\VH\693_01.tif,data\dem\693_01.tif,data\pwater\693_01.tif,data\labels\693_01.tif,0.0
data\chips\VV\693_10.tif,data\chips\VH\693_10.tif,data\dem\693_10.tif,data\pwater\693_10.tif,data\labels\693_10.tif,1.019287109375
data\chips\VV\693_11.tif,data\chips\VH\693_11.tif,data\dem\693_11.tif,data\pwater\693_11.tif,data\labels\693_11.tif,4.02069091796875
data\chips\VV\694_00.tif,data\chips\VH\694_00.tif,data\dem\694_00.tif,data\pwater\694_00.tif,data\labels\694_00.tif,0.0
data\chips\VV\694_01.tif,data\chips\VH\694_01.tif,data\dem\694_01.tif,data\pwater\694_01.tif,data\labels\694_01.tif,0.0
data\chips\VV\694_10.tif,data\chips\VH\694_10.tif,data\dem\694_10.tif,data\pwater\694_10.tif,data\labels\694_10.tif,0.0
data\chips\VV\694_11.tif,data\chips\VH\694_11.tif,data\dem\694_11.tif,data\pwater\694_11.tif,data\labels\694_11.tif,0.0
data\chips\VV\695_00.tif,data\chips\VH\695_00.tif,data\dem\695_00.tif,data\pwater\695_00.tif,data\labels\695_00.tif,0.1708984375
data\chips\VV\695_01.tif,data\chips\VH\695_01.tif,data\dem\695_01.tif,data\pwater\695_01.tif,data\labels\695_01.tif,0.0
data\chips\VV\695_10.tif,data\chips\VH\695_10.tif,data\dem\695_10.tif,data\pwater\695_10.tif,data\labels\695_10.tif,3.0426025390625
data\chips\VV\695_11.tif,data\chips\VH\695_11.tif,data\dem\695_11.tif,data\pwater\695_11.tif,data\labels\695_11.tif,1.60369873046875
data\chips\VV\696_00.tif,data\chips\VH\696_00.tif,data\dem\696_00.tif,data\pwater\696_00.tif,data\labels\696_00.tif,0.0
data\chips\VV\696_01.tif,data\chips\VH\696_01.tif,data\dem\696_01.tif,data\pwater\696_01.tif,data\labels\696_01.tif,8.25042724609375
data\chips\VV\696_10.tif,data\chips\VH\696_10.tif,data\dem\696_10.tif,data\pwater\696_10.tif,data\labels\696_10.tif,0.0
data\chips\VV\696_11.tif,data\chips\VH\696_11.tif,data\dem\696_11.tif,data\pwater\696_11.tif,data\labels\696_11.tif,4.75616455078125
data\chips\VV\697_00.tif,data\chips\VH\697_00.tif,data\dem\697_00.tif,data\pwater\697_00.tif,data\labels\697_00.tif,0.0
data\chips\VV\697_01.tif,data\chips\VH\697_01.tif,data\dem\697_01.tif,data\pwater\697_01.tif,data\labels\697_01.tif,0.28533935546875
data\chips\VV\697_10.tif,data\chips\VH\697_10.tif,data\dem\697_10.tif,data\pwater\697_10.tif,data\labels\697_10.tif,0.0
data\chips\VV\697_11.tif,data\chips\VH\697_11.tif,data\dem\697_11.tif,data\pwater\697_11.tif,data\labels\697_11.tif,0.65765380859375
data\chips\VV\698_00.tif,data\chips\VH\698_00.tif,data\dem\698_00.tif,data\pwater\698_00.tif,data\labels\698_00.tif,0.0
data\chips\VV\698_01.tif,data\chips\VH\698_01.tif,data\dem\698_01.tif,data\pwater\698_01.tif,data\labels\698_01.tif,0.03204345703125
data\chips\VV\698_10.tif,data\chips\VH\698_10.tif,data\dem\698_10.tif,data\pwater\698_10.tif,data\labels\698_10.tif,0.0
data\chips\VV\698_11.tif,data\chips\VH\698_11.tif,data\dem\698_11.tif,data\pwater\698_11.tif,data\labels\698_11.tif,0.0
data\chips\VV\699_00.tif,data\chips\VH\699_00.tif,data\dem\699_00.tif,data\pwater\699_00.tif,data\labels\699_00.tif,0.0
data\chips\VV\699_01.tif,data\chips\VH\699_01.tif,data\dem\699_01.tif,data\pwater\699_01.tif,data\labels\699_01.tif,0.0
data\chips\VV\699_10.tif,data\chips\VH\699_10.tif,data\dem\699_10.tif,data\pwater\699_10.tif,data\labels\699_10.tif,0.0
data\chips\VV\699_11.tif,data\chips\VH\699_11.tif,data\dem\699_11.tif,data\pwater\699_11.tif,data\labels\699_11.tif,0.0
data\chips\VV\700_00.tif,data\chips\VH\700_00.tif,data\dem\700_00.tif,data\pwater\700_00.tif,data\labels\700_00.tif,0.1190185546875
data\chips\VV\700_01.tif,data\chips\VH\700_01.tif,data\dem\700_01.tif,data\pwater\700_01.tif,data\labels\700_01.tif,0.15716552734375
data\chips\VV\700_10.tif,data\chips\VH\700_10.tif,data\dem\700_10.tif,data\pwater\700_10.tif,data\labels\700_10.tif,0.57373046875
data\chips\VV\700_11.tif,data\chips\VH\700_11.tif,data\dem\700_11.tif,data\pwater\700_11.tif,data\labels\700_11.tif,3.38134765625
data\chips\VV\701_00.tif,data\chips\VH\701_00.tif,data\dem\701_00.tif,data\pwater\701_00.tif,data\labels\701_00.tif,0.2838134765625
data\chips\VV\701_01.tif,data\chips\VH\701_01.tif,data\dem\701_01.tif,data\pwater\701_01.tif,data\labels\701_01.tif,6.2957763671875
data\chips\VV\701_10.tif,data\chips\VH\701_10.tif,data\dem\701_10.tif,data\pwater\701_10.tif,data\labels\701_10.tif,0.0
data\chips\VV\701_11.tif,data\chips\VH\701_11.tif,data\dem\701_11.tif,data\pwater\701_11.tif,data\labels\701_11.tif,0.04425048828125
data\chips\VV\702_00.tif,data\chips\VH\702_00.tif,data\dem\702_00.tif,data\pwater\702_00.tif,data\labels\702_00.tif,0.1922607421875
data\chips\VV\702_01.tif,data\chips\VH\702_01.tif,data\dem\702_01.tif,data\pwater\702_01.tif,data\labels\702_01.tif,0.0
data\chips\VV\702_10.tif,data\chips\VH\702_10.tif,data\dem\702_10.tif,data\pwater\702_10.tif,data\labels\702_10.tif,7.23724365234375
data\chips\VV\702_11.tif,data\chips\VH\702_11.tif,data\dem\702_11.tif,data\pwater\702_11.tif,data\labels\702_11.tif,13.48419189453125
data\chips\VV\703_00.tif,data\chips\VH\703_00.tif,data\dem\703_00.tif,data\pwater\703_00.tif,data\labels\703_00.tif,0.05950927734375
data\chips\VV\703_01.tif,data\chips\VH\703_01.tif,data\dem\703_01.tif,data\pwater\703_01.tif,data\labels\703_01.tif,0.0
data\chips\VV\703_10.tif,data\chips\VH\703_10.tif,data\dem\703_10.tif,data\pwater\703_10.tif,data\labels\703_10.tif,0.0
data\chips\VV\703_11.tif,data\chips\VH\703_11.tif,data\dem\703_11.tif,data\pwater\703_11.tif,data\labels\703_11.tif,0.0
data\chips\VV\704_00.tif,data\chips\VH\704_00.tif,data\dem\704_00.tif,data\pwater\704_00.tif,data\labels\704_00.tif,0.28076171875
data\chips\VV\704_01.tif,data\chips\VH\704_01.tif,data\dem\704_01.tif,data\pwater\704_01.tif,data\labels\704_01.tif,0.09918212890625
data\chips\VV\704_10.tif,data\chips\VH\704_10.tif,data\dem\704_10.tif,data\pwater\704_10.tif,data\labels\704_10.tif,0.20599365234375
data\chips\VV\704_11.tif,data\chips\VH\704_11.tif,data\dem\704_11.tif,data\pwater\704_11.tif,data\labels\704_11.tif,0.11444091796875
data\chips\VV\705_00.tif,data\chips\VH\705_00.tif,data\dem\705_00.tif,data\pwater\705_00.tif,data\labels\705_00.tif,0.13885498046875
data\chips\VV\705_01.tif,data\chips\VH\705_01.tif,data\dem\705_01.tif,data\pwater\705_01.tif,data\labels\705_01.tif,0.04119873046875
data\chips\VV\705_10.tif,data\chips\VH\705_10.tif,data\dem\705_10.tif,data\pwater\705_10.tif,data\labels\705_10.tif,0.0
data\chips\VV\705_11.tif,data\chips\VH\705_11.tif,data\dem\705_11.tif,data\pwater\705_11.tif,data\labels\705_11.tif,0.0335693359375
data\chips\VV\706_00.tif,data\chips\VH\706_00.tif,data\dem\706_00.tif,data\pwater\706_00.tif,data\labels\706_00.tif,0.0
data\chips\VV\706_01.tif,data\chips\VH\706_01.tif,data\dem\706_01.tif,data\pwater\706_01.tif,data\labels\706_01.tif,0.0
data\chips\VV\706_10.tif,data\chips\VH\706_10.tif,data\dem\706_10.tif,data\pwater\706_10.tif,data\labels\706_10.tif,0.0
data\chips\VV\706_11.tif,data\chips\VH\706_11.tif,data\dem\706_11.tif,data\pwater\706_11.tif,data\labels\706_11.tif,0.10986328125
data\chips\VV\707_00.tif,data\chips\VH\707_00.tif,data\dem\707_00.tif,data\pwater\707_00.tif,data\labels\707_00.tif,68.10302734375
data\chips\VV\707_01.tif,data\chips\VH\707_01.tif,data\dem\707_01.tif,data\pwater\707_01.tif,data\labels\707_01.tif,51.0284423828125
data\chips\VV\707_10.tif,data\chips\VH\707_10.tif,data\dem\707_10.tif,data\pwater\707_10.tif,data\labels\707_10.tif,57.23419189453125
data\chips\VV\707_11.tif,data\chips\VH\707_11.tif,data\dem\707_11.tif,data\pwater\707_11.tif,data\labels\707_11.tif,51.75323486328125
data\chips\VV\708_00.tif,data\chips\VH\708_00.tif,data\dem\708_00.tif,data\pwater\708_00.tif,data\labels\708_00.tif,0.1220703125
data\chips\VV\708_01.tif,data\chips\VH\708_01.tif,data\dem\708_01.tif,data\pwater\708_01.tif,data\labels\708_01.tif,0.77972412109375
data\chips\VV\708_10.tif,data\chips\VH\708_10.tif,data\dem\708_10.tif,data\pwater\708_10.tif,data\labels\708_10.tif,4.095458984375
data\chips\VV\708_11.tif,data\chips\VH\708_11.tif,data\dem\708_11.tif,data\pwater\708_11.tif,data\labels\708_11.tif,3.631591796875
data\chips\VV\709_00.tif,data\chips\VH\709_00.tif,data\dem\709_00.tif,data\pwater\709_00.tif,data\labels\709_00.tif,0.0732421875
data\chips\VV\709_01.tif,data\chips\VH\709_01.tif,data\dem\709_01.tif,data\pwater\709_01.tif,data\labels\709_01.tif,0.018310546875
data\chips\VV\709_10.tif,data\chips\VH\709_10.tif,data\dem\709_10.tif,data\pwater\709_10.tif,data\labels\709_10.tif,0.01220703125
data\chips\VV\709_11.tif,data\chips\VH\709_11.tif,data\dem\709_11.tif,data\pwater\709_11.tif,data\labels\709_11.tif,0.0
data\chips\VV\710_00.tif,data\chips\VH\710_00.tif,data\dem\710_00.tif,data\pwater\710_00.tif,data\labels\710_00.tif,0.02593994140625
data\chips\VV\710_01.tif,data\chips\VH\710_01.tif,data\dem\710_01.tif,data\pwater\710_01.tif,data\labels\710_01.tif,0.0
data\chips\VV\710_10.tif,data\chips\VH\710_10.tif,data\dem\710_10.tif,data\pwater\710_10.tif,data\labels\710_10.tif,0.0
data\chips\VV\710_11.tif,data\chips\VH\710_11.tif,data\dem\710_11.tif,data\pwater\710_11.tif,data\labels\710_11.tif,0.04119873046875
data\chips\VV\711_00.tif,data\chips\VH\711_00.tif,data\dem\711_00.tif,data\pwater\711_00.tif,data\labels\711_00.tif,0.0
data\chips\VV\711_01.tif,data\chips\VH\711_01.tif,data\dem\711_01.tif,data\pwater\711_01.tif,data\labels\711_01.tif,0.0
data\chips\VV\711_10.tif,data\chips\VH\711_10.tif,data\dem\711_10.tif,data\pwater\711_10.tif,data\labels\711_10.tif,0.0
data\chips\VV\711_11.tif,data\chips\VH\711_11.tif,data\dem\711_11.tif,data\pwater\711_11.tif,data\labels\711_11.tif,0.0
data\chips\VV\712_00.tif,data\chips\VH\712_00.tif,data\dem\712_00.tif,data\pwater\712_00.tif,data\labels\712_00.tif,0.0
data\chips\VV\712_01.tif,data\chips\VH\712_01.tif,data\dem\712_01.tif,data\pwater\712_01.tif,data\labels\712_01.tif,0.29449462890625
data\chips\VV\712_10.tif,data\chips\VH\712_10.tif,data\dem\712_10.tif,data\pwater\712_10.tif,data\labels\712_10.tif,0.0
data\chips\VV\712_11.tif,data\chips\VH\712_11.tif,data\dem\712_11.tif,data\pwater\712_11.tif,data\labels\712_11.tif,0.0640869140625
data\chips\VV\713_00.tif,data\chips\VH\713_00.tif,data\dem\713_00.tif,data\pwater\713_00.tif,data\labels\713_00.tif,5.32989501953125
data\chips\VV\713_01.tif,data\chips\VH\713_01.tif,data\dem\713_01.tif,data\pwater\713_01.tif,data\labels\713_01.tif,0.47454833984375
data\chips\VV\713_10.tif,data\chips\VH\713_10.tif,data\dem\713_10.tif,data\pwater\713_10.tif,data\labels\713_10.tif,34.42230224609375
data\chips\VV\713_11.tif,data\chips\VH\713_11.tif,data\dem\713_11.tif,data\pwater\713_11.tif,data\labels\713_11.tif,1.5289306640625
data\chips\VV\714_00.tif,data\chips\VH\714_00.tif,data\dem\714_00.tif,data\pwater\714_00.tif,data\labels\714_00.tif,0.0
data\chips\VV\714_01.tif,data\chips\VH\714_01.tif,data\dem\714_01.tif,data\pwater\714_01.tif,data\labels\714_01.tif,0.030517578125
data\chips\VV\714_10.tif,data\chips\VH\714_10.tif,data\dem\714_10.tif,data\pwater\714_10.tif,data\labels\714_10.tif,0.0
data\chips\VV\714_11.tif,data\chips\VH\714_11.tif,data\dem\714_11.tif,data\pwater\714_11.tif,data\labels\714_11.tif,0.0
data\chips\VV\715_00.tif,data\chips\VH\715_00.tif,data\dem\715_00.tif,data\pwater\715_00.tif,data\labels\715_00.tif,0.04730224609375
data\chips\VV\715_01.tif,data\chips\VH\715_01.tif,data\dem\715_01.tif,data\pwater\715_01.tif,data\labels\715_01.tif,2.84576416015625
data\chips\VV\715_10.tif,data\chips\VH\715_10.tif,data\dem\715_10.tif,data\pwater\715_10.tif,data\labels\715_10.tif,6.41021728515625
data\chips\VV\715_11.tif,data\chips\VH\715_11.tif,data\dem\715_11.tif,data\pwater\715_11.tif,data\labels\715_11.tif,1.05133056640625
data\chips\VV\716_00.tif,data\chips\VH\716_00.tif,data\dem\716_00.tif,data\pwater\716_00.tif,data\labels\716_00.tif,0.29296875
data\chips\VV\716_01.tif,data\chips\VH\716_01.tif,data\dem\716_01.tif,data\pwater\716_01.tif,data\labels\716_01.tif,0.2197265625
data\chips\VV\716_10.tif,data\chips\VH\716_10.tif,data\dem\716_10.tif,data\pwater\716_10.tif,data\labels\716_10.tif,1.776123046875
data\chips\VV\716_11.tif,data\chips\VH\716_11.tif,data\dem\716_11.tif,data\pwater\716_11.tif,data\labels\716_11.tif,1.910400390625
data\chips\VV\717_00.tif,data\chips\VH\717_00.tif,data\dem\717_00.tif,data\pwater\717_00.tif,data\labels\717_00.tif,38.88702392578125
data\chips\VV\717_01.tif,data\chips\VH\717_01.tif,data\dem\717_01.tif,data\pwater\717_01.tif,data\labels\717_01.tif,19.33746337890625
data\chips\VV\717_10.tif,data\chips\VH\717_10.tif,data\dem\717_10.tif,data\pwater\717_10.tif,data\labels\717_10.tif,45.17669677734375
data\chips\VV\717_11.tif,data\chips\VH\717_11.tif,data\dem\717_11.tif,data\pwater\717_11.tif,data\labels\717_11.tif,8.14971923828125
data\chips\VV\718_00.tif,data\chips\VH\718_00.tif,data\dem\718_00.tif,data\pwater\718_00.tif,data\labels\718_00.tif,0.0
data\chips\VV\718_01.tif,data\chips\VH\718_01.tif,data\dem\718_01.tif,data\pwater\718_01.tif,data\labels\718_01.tif,0.0
data\chips\VV\718_10.tif,data\chips\VH\718_10.tif,data\dem\718_10.tif,data\pwater\718_10.tif,data\labels\718_10.tif,0.0
data\chips\VV\718_11.tif,data\chips\VH\718_11.tif,data\dem\718_11.tif,data\pwater\718_11.tif,data\labels\718_11.tif,0.0
